0.86787,0.74528
0.32327,0.27896
0.57553,0.53621
0.19077,0.16814
0.63461,0.56471
0.10325,0.09123
0.18747,0.16292
0.45618,0.4072
0.11305,0.094445
0.65609,0.5944
0.31086,0.27865
0.1103,0.10391
0.7649,0.70153
0.46642,0.42875
0.061704,0.051474
0.42386,0.38175
0.47964,0.42311
0.24302,0.21917
0.24458,0.20311
0.77082,0.69592
0.42869,0.36544
0.60966,0.54825
0.85378,0.74189
0.37094,0.33064
0.2343,0.19908
0.2023,0.18598
0.32373,0.27686
0.36938,0.31119
0.63645,0.57971
0.099209,0.083952
0.20753,0.17871
0.13986,0.12263
0.46374,0.41524
0.15066,0.13666
0.64482,0.57147
0.18988,0.17211
0.1834,0.16689
0.58348,0.5747
1.1464,1.0297
0.3295,0.29037
0.26101,0.21336
0.21542,0.18508
0.58878,0.53249
0.48509,0.40576
0.27571,0.24208
0.51042,0.42518
0.34603,0.29979
0.47018,0.42737
0.52727,0.47737
0.69514,0.62113
0.070139,0.059318
0.17169,0.15896
0.88391,0.80643
0.1456,0.12963
0.13321,0.119
0.32928,0.30435
0.83087,0.73254
0.16185,0.13781
0.097912,0.089121
0.47352,0.43366
0.20677,0.18773
0.22657,0.19846
0.79551,0.66995
0.57166,0.50396
0.33662,0.30914
0.26394,0.235
0.42717,0.36623
0.56267,0.48472
0.10878,0.091977
0.38649,0.33139
0.41018,0.3871
0.41773,0.36994
0.47434,0.40814
0.25927,0.23886
0.50334,0.44626
0.70706,0.59801
0.086051,0.076629
0.61709,0.56403
0.35705,0.32487
0.24478,0.21927
0.14231,0.12794
0.13268,0.11247
0.41529,0.36474
0.35057,0.32448
0.32082,0.29141
0.58302,0.52858
0.96242,0.84681
0.28349,0.25548
0.27032,0.25162
0.1567,0.14358
0.39169,0.35452
0.1839,0.16289
0.30616,0.26817
0.77834,0.69657
0.4608,0.42206
0.30809,0.26633
0.067635,0.060058
0.31546,0.26305
0.30235,0.27249
0.14372,0.12701
