1.132,0.87744
0.40478,0.31091
0.69521,0.57411
0.23627,0.18385
0.7069,0.58138
0.12546,0.10067
0.29765,0.23423
0.6796,0.55396
0.13147,0.096595
0.61993,0.51572
0.34832,0.28073
0.14701,0.12041
1.0142,0.83181
0.47533,0.40704
0.11217,0.082328
0.44369,0.36266
0.7319,0.59296
0.34993,0.28799
0.2842,0.20992
0.85641,0.71267
0.52823,0.40211
0.87154,0.72132
0.91303,0.69923
0.4826,0.39066
0.39817,0.3021
0.26508,0.2216
0.40684,0.31058
0.37961,0.28404
0.68935,0.5802
0.12934,0.096388
0.2748,0.21142
0.24222,0.19028
0.55729,0.45449
0.23174,0.19179
0.63341,0.50657
0.2267,0.1881
0.25621,0.21722
0.79234,0.6942
1.1517,0.95633
0.55166,0.44612
0.3975,0.28971
0.42018,0.32933
0.73913,0.60983
0.56756,0.42096
0.29678,0.23366
0.59675,0.44195
0.33241,0.2595
0.57379,0.47798
0.60155,0.5019
0.9369,0.76044
0.12356,0.092904
0.21923,0.18333
1.0725,0.91313
0.2093,0.16964
0.2339,0.18717
0.42825,0.3586
0.78479,0.63363
0.22322,0.16607
0.15354,0.12877
0.53754,0.45661
0.26757,0.22175
0.34439,0.27428
0.84266,0.63187
0.73369,0.57827
0.42198,0.3552
0.44343,0.36675
0.47823,0.36358
0.69132,0.52844
0.18595,0.13964
0.59241,0.45669
0.47253,0.4097
0.57565,0.47254
0.42871,0.33218
0.33934,0.28445
0.58443,0.46846
0.82665,0.63136
0.13093,0.10612
0.7085,0.57868
0.51711,0.42814
0.32308,0.26443
0.194,0.15878
0.25171,0.19042
0.62461,0.50064
0.46097,0.38569
0.40752,0.33321
0.70881,0.57847
1.054,0.84671
0.50125,0.42074
0.30308,0.24663
0.23914,0.20159
0.56468,0.45786
0.29874,0.23842
0.3158,0.24811
0.93589,0.76093
0.55435,0.47224
0.3653,0.28338
0.10974,0.088964
0.3625,0.26632
0.37516,0.31229
0.24272,0.1923
