1.1129,0.88213
0.50401,0.40228
0.95013,0.806
0.32234,0.26287
0.98138,0.82619
0.17888,0.14833
0.30129,0.24522
0.71509,0.60359
0.18306,0.14161
1.1582,1.02
0.53101,0.44765
0.19022,0.16056
1.1454,0.96486
0.79875,0.69998
0.097642,0.074733
0.72495,0.61793
0.71466,0.59149
0.40293,0.34223
0.37768,0.29054
1.1349,0.96088
0.65238,0.51995
0.89824,0.75946
1.2432,1.0183
0.59151,0.49486
0.36712,0.28974
0.36044,0.3125
0.51261,0.40785
0.57745,0.45514
0.99751,0.85864
0.1616,0.12672
0.33126,0.26433
0.22319,0.1815
0.74847,0.62922
0.25403,0.21607
0.97451,0.80014
0.33325,0.28641
0.32145,0.28006
1.0555,0.94126
1.6497,1.4049
0.51242,0.4258
0.37938,0.28634
0.32393,0.25695
0.89455,0.7547
0.71782,0.5638
0.45153,0.36665
0.7272,0.5596
0.58955,0.48914
0.78061,0.66599
0.84841,0.7291
1.0027,0.8352
0.11399,0.089333
0.30781,0.2654
1.287,1.1151
0.24389,0.20449
0.21739,0.17873
0.54224,0.46555
1.2947,1.0949
0.25832,0.20057
0.17245,0.14888
0.78507,0.68374
0.35551,0.30425
0.36924,0.30317
1.0482,0.80079
0.84977,0.6919
0.57032,0.49318
0.42505,0.36119
0.67529,0.54176
0.81251,0.63921
0.16684,0.12914
0.57186,0.45536
0.73443,0.65697
0.64577,0.54026
0.74686,0.60151
0.45982,0.39673
0.79667,0.66721
0.97064,0.76066
0.14718,0.12334
0.99992,0.84226
0.58133,0.49547
0.41511,0.35146
0.24867,0.21096
0.19616,0.15107
0.62202,0.51005
0.58243,0.50179
0.54078,0.45683
0.94164,0.79198
1.3429,1.108
0.45022,0.38235
0.46362,0.38927
0.26669,0.23118
0.61505,0.51416
0.29469,0.24311
0.50622,0.41272
1.1575,0.97603
0.75351,0.65728
0.49564,0.40136
0.11702,0.098484
0.47927,0.36783
0.52344,0.45326
0.2302,0.18737
