0.52746,0.40217
0.076315,0.05408
0.16368,0.13011
0.0442,0.032355
0.19696,0.15522
0.019862,0.015246
0.077275,0.057807
0.16547,0.12981
0.021834,0.01499
0.10199,0.078673
0.059393,0.044861
0.024782,0.019545
0.36145,0.28636
0.07852,0.06377
0.021021,0.014848
0.075801,0.058604
0.2498,0.19776
0.091237,0.073039
0.078526,0.055982
0.24972,0.20018
0.12391,0.089551
0.31267,0.25239
0.26531,0.18781
0.13117,0.10264
0.078347,0.05733
0.04517,0.035989
0.076315,0.055595
0.085751,0.05994
0.14084,0.11254
0.028592,0.020428
0.06677,0.050244
0.063759,0.04874
0.13228,0.10284
0.059443,0.048201
0.093883,0.070084
0.037582,0.029875
0.059352,0.049026
0.20486,0.17413
0.25829,0.20551
0.15621,0.12237
0.12157,0.086695
0.13147,0.10108
0.27434,0.21905
0.16787,0.11706
0.064852,0.048236
0.18634,0.1309
0.043036,0.030955
0.12221,0.099134
0.155,0.12501
0.27971,0.21894
0.023755,0.017262
0.037231,0.02985
0.35498,0.29385
0.059053,0.046449
0.052174,0.040585
0.12614,0.10216
0.15163,0.11395
0.033804,0.023733
0.026791,0.021808
0.12497,0.10191
0.046493,0.036786
0.081185,0.062688
0.25882,0.18816
0.21109,0.16157
0.076005,0.062087
0.12528,0.10122
0.10305,0.071685
0.2449,0.17619
0.049909,0.036647
0.17495,0.13104
0.10121,0.083778
0.21063,0.16757
0.048626,0.034685
0.051425,0.041394
0.13666,0.10395
0.34694,0.25741
0.018447,0.014462
0.11958,0.091161
0.096113,0.076926
0.074838,0.058511
0.031856,0.025146
0.072985,0.053969
0.2287,0.17679
0.098455,0.080217
0.084799,0.06601
0.20633,0.16144
0.35934,0.27771
0.15886,0.13033
0.055564,0.043113
0.052918,0.043823
0.14937,0.1174
0.080906,0.062799
0.058652,0.04306
0.29159,0.22852
0.15794,0.13138
0.077344,0.057394
0.022315,0.017665
0.081884,0.056762
0.089284,0.071703
0.071441,0.05462
