1.025,0.79776
0.35634,0.27661
0.63459,0.52813
0.20999,0.16587
0.65899,0.54635
0.11187,0.090785
0.24922,0.19695
0.58696,0.48247
0.11712,0.087649
0.64318,0.54866
0.32617,0.26741
0.12685,0.10476
0.90856,0.74852
0.46304,0.40009
0.088064,0.065088
0.42782,0.35555
0.62977,0.51128
0.30046,0.24901
0.25436,0.19024
0.79813,0.66823
0.47284,0.36562
0.76447,0.6346
0.87287,0.68369
0.42671,0.34834
0.32544,0.2491
0.23518,0.19897
0.36001,0.27877
0.3585,0.27361
0.65152,0.55291
0.11203,0.084707
0.23754,0.18458
0.19805,0.15645
0.50647,0.4168
0.19543,0.16258
0.61254,0.49529
0.20653,0.17353
0.22524,0.19246
0.69875,0.61403
1.1276,0.94629
0.45878,0.37198
0.33485,0.24554
0.34389,0.26941
0.67137,0.55662
0.5175,0.39067
0.27587,0.21961
0.54221,0.40633
0.33246,0.26671
0.52019,0.43689
0.56141,0.47336
0.82538,0.67312
0.097986,0.074233
0.19502,0.16473
0.97756,0.83575
0.1817,0.14843
0.19001,0.15267
0.38129,0.32103
0.79279,0.65287
0.18637,0.14017
0.12677,0.10699
0.50222,0.43039
0.23573,0.19725
0.28988,0.23216
0.78075,0.59041
0.6492,0.51599
0.37514,0.31852
0.36988,0.30714
0.44354,0.34366
0.62019,0.47579
0.15133,0.11399
0.49998,0.3874
0.44377,0.3887
0.50837,0.41786
0.42975,0.33863
0.29628,0.25043
0.53846,0.43791
0.75815,0.58314
0.10782,0.088175
0.6513,0.53717
0.43933,0.3663
0.28514,0.23551
0.16745,0.13856
0.20233,0.15294
0.54207,0.43509
0.4057,0.34237
0.36327,0.29985
0.65116,0.53605
0.98637,0.79886
0.4187,0.35096
0.28386,0.23394
0.20142,0.17102
0.48326,0.39399
0.24824,0.19921
0.2993,0.23855
0.86464,0.71093
0.50919,0.43709
0.33063,0.26055
0.090462,0.073954
0.32365,0.24099
0.34581,0.29194
0.20122,0.15971
