0.77049,0.60602
0.28816,0.23033
0.54345,0.49411
0.17062,0.14266
0.59127,0.49586
0.095087,0.078579
0.17106,0.13814
0.4223,0.35379
0.097613,0.074857
0.60451,0.52439
0.28376,0.23847
0.1016,0.091441
0.70171,0.60899
0.43986,0.38461
0.053573,0.040974
0.38743,0.32743
0.44013,0.36283
0.2248,0.18996
0.21045,0.16061
0.71683,0.60867
0.37574,0.30188
0.56562,0.47707
0.74394,0.60873
0.34038,0.28267
0.20933,0.16447
0.18956,0.16535
0.28896,0.22925
0.31999,0.24823
0.59524,0.51183
0.086572,0.067271
0.18538,0.14713
0.12619,0.10246
0.43148,0.36542
0.14007,0.11953
0.58172,0.48145
0.17755,0.15258
0.17348,0.15029
0.56207,0.5454
1.0692,0.91087
0.30491,0.25183
0.22376,0.16819
0.19286,0.15315
0.5416,0.45961
0.41925,0.3245
0.24723,0.19951
0.43927,0.33705
0.30774,0.24903
0.44269,0.38472
0.49076,0.41807
0.63798,0.53173
0.061934,0.048503
0.16205,0.14387
0.8337,0.7222
0.13396,0.11198
0.1211,0.10046
0.30751,0.27001
0.75686,0.62908
0.14197,0.11167
0.092331,0.079865
0.44513,0.38616
0.19286,0.16526
0.20803,0.16984
0.69109,0.53217
0.51021,0.42487
0.31497,0.27491
0.24823,0.20945
0.37922,0.30261
0.49635,0.39798
0.095342,0.073431
0.34385,0.27361
0.38854,0.35139
0.38891,0.32358
0.4164,0.3297
0.24452,0.21578
0.45939,0.37918
0.6223,0.48772
0.079863,0.066709
0.57361,0.50228
0.33234,0.28625
0.22857,0.1936
0.13243,0.11203
0.11471,0.090447
0.38073,0.31344
0.32833,0.29046
0.29988,0.25955
0.54805,0.47648
0.87589,0.71922
0.26447,0.22361
0.25001,0.22725
0.14705,0.12813
0.35837,0.30461
0.16712,0.13721
0.27384,0.22175
0.71182,0.59482
0.43337,0.3758
0.27606,0.22259
0.06297,0.052685
0.27261,0.20806
0.28328,0.24189
0.13154,0.11013
