1.3059,0.45546,0.72378,0.25122,0.70811,0.11858,0.3802,0.77835,0.13693,0.4661,0.32669,0.15766,1.2024,0.35006,0.15342,0.38048,0.90872,0.41484,0.32892,0.87091,0.60273,1.0261,0.9285,0.53097,0.50835,0.27144,0.45131,0.36112,0.64767,0.14825,0.314,0.31022,0.57951,0.29244,0.44632,0.20407,0.3182,0.97228,0.98496,0.67357,0.52051,0.59442,0.91049,0.6236,0.29016,0.71484,0.2567,0.58081,0.62574,1.0349,0.16307,0.22418,1.128,0.26403,0.31594,0.5005,0.58722,0.25305,0.17999,0.5253,0.27034,0.43496,0.90937,0.8297,0.40461,0.54382,0.50216,0.84972,0.25231,0.72383,0.45907,0.73886,0.26095,0.32082,0.55167,0.99683,0.15107,0.65078,0.57101,0.36111,0.19916,0.35886,0.79445,0.47003,0.41092,0.75994,1.0954,0.70429,0.28893,0.27908,0.64024,0.37201,0.27165,0.99386,0.63151,0.38248,0.13084,0.36217,0.42021,0.32786
1.0218,0.34981,0.64039,0.19723,0.59275,0.095502,0.30723,0.64794,0.097967,0.37605,0.25934,0.12955,0.99917,0.29791,0.11398,0.30245,0.75053,0.344,0.2394,0.72919,0.45962,0.86363,0.70219,0.43103,0.39513,0.22993,0.34662,0.26145,0.5452,0.1093,0.24166,0.24658,0.48558,0.24595,0.3476,0.1706,0.27612,0.8983,0.83084,0.5633,0.38373,0.47445,0.75397,0.46066,0.22234,0.52548,0.19101,0.50055,0.52215,0.85119,0.12475,0.19359,0.97734,0.2174,0.25436,0.42386,0.46477,0.18829,0.15475,0.44654,0.2253,0.3548,0.67415,0.65636,0.34241,0.46884,0.38224,0.65879,0.19078,0.56486,0.39785,0.62531,0.18926,0.27648,0.43978,0.76605,0.12468,0.54798,0.47933,0.30325,0.16486,0.27447,0.65867,0.40144,0.34784,0.65971,0.88549,0.60257,0.23948,0.23884,0.52402,0.29961,0.2063,0.80847,0.54129,0.29589,0.10927,0.26171,0.35552,0.27202
1.2732,0.43344,0.66029,0.23737,0.66858,0.11181,0.35919,0.74536,0.1304,0.44591,0.31285,0.15028,1.1603,0.33397,0.14582,0.36911,0.87424,0.40105,0.31575,0.83835,0.5741,0.99245,0.89756,0.51256,0.48085,0.25866,0.42619,0.34674,0.62183,0.14155,0.30047,0.29862,0.54392,0.28118,0.42625,0.19264,0.30258,0.90343,0.92884,0.63852,0.49525,0.57089,0.88553,0.59672,0.28145,0.68821,0.24517,0.54251,0.60422,1.0036,0.1542,0.20903,1.086,0.25183,0.30629,0.47982,0.55587,0.23888,0.17055,0.50602,0.25807,0.41199,0.87933,0.79857,0.38804,0.51155,0.47306,0.81024,0.24261,0.69457,0.44275,0.70094,0.252,0.30031,0.53006,0.95673,0.14293,0.60607,0.54717,0.33919,0.18911,0.34495,0.75174,0.44848,0.38319,0.69955,1.0531,0.68228,0.26827,0.26782,0.61809,0.35978,0.26201,0.96689,0.61168,0.3632,0.12299,0.34522,0.39906,0.30477
1.3053,0.45874,0.79542,0.26162,0.70794,0.11851,0.38041,0.78064,0.13687,0.47176,0.33068,0.17075,1.2717,0.35218,0.15376,0.38302,0.90951,0.41675,0.32788,0.87406,0.61401,1.0315,0.96099,0.5308,0.50809,0.2771,0.45198,0.36103,0.65059,0.14859,0.31336,0.31297,0.59009,0.29638,0.45299,0.20629,0.31851,1.1053,0.99327,0.67502,0.52026,0.5963,0.92289,0.62657,0.29008,0.71645,0.25621,0.59649,0.62498,1.0422,0.16367,0.23465,1.1311,0.26656,0.31995,0.5177,0.58894,0.25713,0.18135,0.52652,0.27261,0.43437,0.908,0.8552,0.41139,0.54442,0.50819,0.87679,0.25222,0.727,0.47283,0.73867,0.26007,0.33257,0.5514,0.99863,0.15086,0.68953,0.58081,0.36489,0.19981,0.36863,0.80717,0.4895,0.42695,0.80116,1.0967,0.70383,0.31724,0.28248,0.65952,0.3736,0.27252,0.9981,0.63129,0.38389,0.13099,0.36211,0.41993,0.34308
1.1585,0.34202,0.5648,0.18659,0.56698,0.085544,0.29062,0.61719,0.09934,0.37658,0.24726,0.11285,1.0004,0.2652,0.10924,0.29283,0.74456,0.31851,0.25748,0.7085,0.47541,0.85077,0.78355,0.41646,0.38218,0.2001,0.34165,0.28195,0.50535,0.11004,0.23799,0.23479,0.45136,0.22077,0.33714,0.1502,0.24363,0.73662,0.7996,0.52676,0.41405,0.47314,0.761,0.50859,0.2215,0.59044,0.19598,0.44573,0.50099,0.84829,0.11659,0.16328,0.93331,0.20447,0.23508,0.3935,0.4689,0.17802,0.12768,0.41106,0.19823,0.33112,0.75667,0.66638,0.29851,0.42147,0.39311,0.70131,0.19053,0.57561,0.35466,0.60662,0.19631,0.22869,0.43387,0.85863,0.10403,0.49167,0.42518,0.27416,0.1433,0.27484,0.65214,0.35426,0.31106,0.61217,0.92302,0.56641,0.21971,0.20698,0.49647,0.28414,0.20532,0.83206,0.50857,0.29264,0.095412,0.27546,0.33202,0.25009
0.88313,0.19648,0.34803,0.10556,0.38182,0.048335,0.17695,0.37567,0.055339,0.2147,0.13855,0.062701,0.68407,0.164,0.058869,0.16837,0.50457,0.19821,0.16597,0.48374,0.2865,0.59163,0.50405,0.26684,0.20998,0.11013,0.19411,0.17512,0.31348,0.064347,0.14654,0.14132,0.28212,0.13423,0.20476,0.085765,0.14137,0.45151,0.52577,0.33675,0.26656,0.3014,0.52622,0.3293,0.13734,0.3888,0.10378,0.26859,0.32202,0.5741,0.06431,0.091307,0.65875,0.12466,0.13489,0.25307,0.29522,0.0963,0.070466,0.25728,0.11244,0.19929,0.52481,0.43521,0.17585,0.26471,0.23445,0.48536,0.11574,0.37538,0.21191,0.41969,0.11399,0.12765,0.27407,0.62746,0.0533,0.28617,0.24525,0.16577,0.079641,0.16972,0.44301,0.21452,0.18482,0.39436,0.66205,0.37055,0.12409,0.12159,0.31351,0.175,0.12446,0.5531,0.33195,0.17456,0.053596,0.17286,0.19505,0.15512
1.0676,0.31028,0.51101,0.16763,0.52038,0.079347,0.25876,0.56867,0.089577,0.31798,0.22249,0.10444,0.89456,0.24581,0.097599,0.25981,0.66899,0.28596,0.22324,0.65654,0.42312,0.7824,0.70327,0.38214,0.34394,0.18209,0.3078,0.25403,0.4654,0.099399,0.21663,0.21196,0.41287,0.19548,0.32326,0.13977,0.20763,0.6372,0.75126,0.48865,0.36256,0.40269,0.65729,0.45603,0.20003,0.51542,0.1693,0.40926,0.44438,0.80172,0.10526,0.14888,0.88119,0.17646,0.20648,0.35013,0.43052,0.16688,0.11765,0.37356,0.18405,0.29362,0.69381,0.61072,0.28331,0.38693,0.35001,0.61485,0.16794,0.52781,0.31554,0.52318,0.17541,0.21749,0.40523,0.75229,0.09659,0.4587,0.39945,0.24841,0.13432,0.2373,0.57428,0.33451,0.28862,0.55234,0.85284,0.47412,0.19518,0.18996,0.46373,0.25776,0.18871,0.75828,0.43854,0.26518,0.086751,0.25887,0.28425,0.21856
1.1534,0.4325,0.75529,0.25639,0.77066,0.13762,0.3091,0.69737,0.14345,0.71465,0.38541,0.15819,1.0621,0.54531,0.11422,0.49979,0.75308,0.36816,0.30815,0.92421,0.5604,0.89796,0.97427,0.51091,0.40476,0.28647,0.43396,0.42087,0.75942,0.13809,0.29135,0.24721,0.60227,0.24357,0.71067,0.24905,0.27519,0.86659,1.2607,0.56102,0.41014,0.42973,0.78868,0.60202,0.33164,0.63505,0.38091,0.62198,0.65539,0.96357,0.12651,0.23971,1.127,0.22198,0.24108,0.45982,0.88506,0.23518,0.16112,0.59163,0.28829,0.36014,0.8974,0.76874,0.45562,0.45298,0.52126,0.73528,0.19112,0.60613,0.5262,0.61018,0.49706,0.36747,0.62755,0.87377,0.13704,0.77448,0.53845,0.34672,0.20719,0.25708,0.64805,0.48966,0.43854,0.76245,1.1212,0.52079,0.33759,0.24962,0.58567,0.30735,0.35645,0.98406,0.60182,0.39453,0.11376,0.39003,0.40728,0.25171
0.39977,0.05436,0.14053,0.033567,0.15485,0.015147,0.05727,0.1282,0.014825,0.078486,0.045129,0.021129,0.29681,0.063546,0.01481,0.058043,0.19772,0.072652,0.054961,0.19985,0.090334,0.2529,0.19333,0.10216,0.056574,0.036568,0.055278,0.059492,0.11224,0.020448,0.049758,0.048815,0.10341,0.048288,0.070729,0.029986,0.048783,0.19129,0.20518,0.12247,0.08633,0.10118,0.22121,0.11696,0.048138,0.1309,0.030614,0.10098,0.12417,0.21766,0.01728,0.031091,0.29387,0.046543,0.040974,0.10539,0.11375,0.024028,0.021855,0.10181,0.03682,0.062033,0.18592,0.16534,0.062934,0.10109,0.071721,0.18029,0.036441,0.13137,0.085139,0.16721,0.034064,0.0425,0.10262,0.25701,0.014212,0.095127,0.07782,0.058504,0.025035,0.055436,0.17901,0.082738,0.068297,0.16807,0.27708,0.12978,0.047127,0.044201,0.12015,0.062945,0.04297,0.22796,0.13072,0.057177,0.017508,0.056607,0.070572,0.056805
0.60602,0.23033,0.49411,0.14266,0.49586,0.078579,0.13814,0.35379,0.074857,0.52439,0.23847,0.091441,0.60899,0.38461,0.040974,0.32743,0.36283,0.18996,0.16061,0.60867,0.30188,0.47707,0.60873,0.28267,0.16447,0.16535,0.22925,0.24823,0.51183,0.067271,0.14713,0.10246,0.36542,0.11953,0.48145,0.15258,0.15029,0.5454,0.91087,0.25183,0.16819,0.15315,0.45961,0.3245,0.19951,0.33705,0.24903,0.38472,0.41807,0.53173,0.048503,0.14387,0.7222,0.11198,0.10046,0.27001,0.62908,0.11167,0.079865,0.38616,0.16526,0.16984,0.53217,0.42487,0.27491,0.20945,0.30261,0.39798,0.073431,0.27361,0.35139,0.32358,0.3297,0.21578,0.37918,0.48772,0.066709,0.50228,0.28625,0.1936,0.11203,0.090447,0.31344,0.29046,0.25955,0.47648,0.71922,0.22361,0.22725,0.12813,0.30461,0.13721,0.22175,0.59482,0.3758,0.22259,0.052685,0.20806,0.24189,0.11013
