1.4813,1.841,1.8681,1.806,1.5177,1.6526,1.6159,0.88833,1.047
0.82093,1.0065,1.0547,0.89593,0.63271,0.78749,0.78477,0.25192,0.4589
1.5093,1.4983,1.8679,1.4071,0.98332,1.2433,1.3039,0.49498,0.95624
0.58244,0.67764,0.75322,0.58521,0.36389,0.49781,0.51351,0.14482,0.30997
1.1571,1.3184,1.3754,1.2168,0.92157,1.1109,1.1919,0.44981,0.86409
0.28893,0.33827,0.35687,0.27707,0.17299,0.24933,0.27197,0.065403,0.16261
0.73299,0.85418,0.89816,0.75865,0.53236,0.6498,0.61458,0.2221,0.31943
1.3365,1.5242,1.5871,1.4233,1.0121,1.271,1.2409,0.49434,0.74732
0.29714,0.38985,0.40666,0.32645,0.20304,0.27767,0.28723,0.068453,0.15777
1.0817,1.2403,1.3029,1.173,0.66592,0.91276,1.2097,0.29984,1.0665
0.73241,0.8628,0.9093,0.75947,0.46412,0.64032,0.71155,0.19218,0.49046
0.40208,0.46106,0.531,0.37244,0.23226,0.32656,0.33098,0.097144,0.20009
1.9558,2.2109,2.5531,2.0592,1.5392,1.7837,1.7514,0.85107,1.2054
0.76784,0.85628,0.89944,0.73638,0.48549,0.66168,0.88203,0.21722,0.72159
0.33137,0.42288,0.44297,0.35477,0.23107,0.2967,0.26931,0.077782,0.10988
0.8407,0.99529,1.0418,0.87963,0.5389,0.74062,0.87926,0.22883,0.65839
1.33,1.5656,1.6075,1.4642,1.1598,1.3156,1.2626,0.59399,0.75036
0.83658,0.96783,1.0042,0.84281,0.57786,0.73241,0.71463,0.25702,0.41371
0.56397,0.7449,0.76884,0.65855,0.46382,0.55953,0.56166,0.18092,0.32109
1.3027,1.5082,1.5572,1.3926,1.0985,1.2914,1.3634,0.57367,1.0075
1.0161,1.2533,1.334,1.1722,0.81325,0.99707,0.99098,0.35623,0.60642
1.4801,1.704,1.7631,1.5982,1.2736,1.4643,1.4288,0.69689,0.91688
1.5083,1.8079,1.9589,1.7649,1.1815,1.4685,1.5582,0.60153,1.1519
0.93898,1.1139,1.1428,0.9936,0.70883,0.89039,0.90037,0.32748,0.56045
0.90807,1.1073,1.1591,1.0084,0.70641,0.88392,0.82591,0.28235,0.39842
0.69198,0.76081,0.82029,0.65079,0.39194,0.55847,0.58411,0.16487,0.36395
0.81478,1.0045,1.0508,0.91091,0.62573,0.79754,0.79842,0.25099,0.46465
0.64735,0.84077,0.86777,0.75167,0.49747,0.64465,0.71879,0.19838,0.48078
1.1474,1.3059,1.3558,1.1828,0.8574,1.0681,1.1821,0.41058,0.89888
0.31892,0.40655,0.42394,0.34408,0.21548,0.28799,0.28505,0.078657,0.14937
0.58559,0.73225,0.75777,0.63223,0.43791,0.56098,0.55564,0.17617,0.305
0.63475,0.76374,0.79777,0.65693,0.43736,0.56688,0.52672,0.18223,0.25506
1.0954,1.2074,1.3246,1.1025,0.77963,0.9829,1.0283,0.36053,0.69764
0.64054,0.72533,0.76743,0.62251,0.42046,0.52353,0.49888,0.18084,0.2755
0.81223,0.9931,1.0474,0.86349,0.59676,0.81472,1.075,0.25655,0.83037
0.50114,0.56303,0.59892,0.4761,0.29182,0.42266,0.47663,0.12073,0.31466
0.72821,0.79848,0.83251,0.71594,0.46603,0.56739,0.55037,0.20215,0.33516
2.6223,2.4823,3.3057,2.1796,1.4353,1.7461,1.7239,0.70926,1.2226
1.523,1.7093,1.8132,1.6312,1.2333,1.5049,1.7551,0.64326,1.4498
1.1443,1.3021,1.3599,1.1831,0.88287,1.0852,1.0329,0.41927,0.56398
0.77794,1.0147,1.0514,0.93727,0.70303,0.80427,0.75944,0.29365,0.37804
0.96468,1.1696,1.2121,1.0767,0.81674,0.8931,0.83048,0.36581,0.41424
1.3844,1.6194,1.683,1.5254,1.1828,1.2895,1.2677,0.62368,0.86707
0.98352,1.2381,1.2859,1.1714,0.81753,1.0015,1.0176,0.3658,0.63453
0.55756,0.7,0.71653,0.59821,0.40632,0.5214,0.57557,0.16535,0.38626
0.98434,1.2836,1.3202,1.2215,0.92881,1.0399,1.0261,0.42317,0.62939
0.59002,0.73326,0.75686,0.66073,0.37624,0.53235,0.6708,0.14213,0.50967
1.1728,1.2637,1.4025,1.1393,0.79012,1.0284,1.0886,0.36923,0.74403
1.1197,1.2917,1.3222,1.1874,0.84303,1.0249,1.0816,0.40553,0.77954
1.4398,1.6901,1.7516,1.5787,1.268,1.4943,1.4853,0.67888,0.96641
0.36269,0.4485,0.4728,0.37491,0.24204,0.32113,0.29418,0.085338,0.12595
0.57569,0.61553,0.69191,0.52482,0.32646,0.45536,0.47905,0.13772,0.30848
1.6057,1.8025,1.8573,1.6874,1.3758,1.6012,1.6423,0.78115,1.1994
0.58287,0.66791,0.70555,0.59207,0.38326,0.46835,0.44902,0.16309,0.25486
0.6434,0.77137,0.80412,0.66245,0.45783,0.55622,0.51549,0.18659,0.25493
0.95807,1.0817,1.1672,0.96269,0.68555,0.82485,0.82268,0.33248,0.54561
1.053,1.2495,1.305,1.1684,0.77845,1.0193,1.3304,0.35728,1.1199
0.51827,0.65375,0.69977,0.54805,0.36613,0.49789,0.48615,0.12811,0.2424
0.46352,0.50912,0.54044,0.41724,0.26532,0.36975,0.35593,0.10493,0.1865
1.0127,1.1478,1.184,1.0251,0.70978,0.90363,0.98751,0.3386,0.72684
0.62797,0.71386,0.75361,0.60033,0.38454,0.53783,0.56354,0.15952,0.34583
0.81125,0.94605,0.98663,0.84445,0.60743,0.73472,0.70098,0.2562,0.37779
1.0822,1.4271,1.4601,1.3446,1.1169,1.2539,1.2775,0.54483,0.84039
1.2992,1.5604,1.6868,1.4333,1.072,1.2947,1.2888,0.52876,0.81909
0.87876,0.99467,1.0491,0.84366,0.55884,0.77772,0.83973,0.24753,0.55089
1.0375,1.1404,1.1983,1.0318,0.73262,0.92195,0.8742,0.34321,0.47745
0.91595,1.0987,1.1743,1.0248,0.68658,0.86366,0.90417,0.28713,0.59725
1.2198,1.4753,1.6215,1.3834,1.1001,1.2043,1.182,0.53632,0.75246
0.47292,0.60188,0.62169,0.5173,0.36287,0.43368,0.40111,0.13905,0.18293
1.0756,1.3337,1.3792,1.2216,0.938,1.1151,1.0675,0.43625,0.58211
1.1106,1.2067,1.3105,1.0591,0.65107,0.87129,0.96683,0.30584,0.731
1.1482,1.2998,1.3515,1.2191,0.97421,1.0479,1.0152,0.48723,0.63944
0.52318,0.68481,0.70222,0.58845,0.37499,0.51844,0.77571,0.13859,0.60923
0.84996,0.90305,1.0217,0.73966,0.46058,0.68527,0.74462,0.19117,0.46103
0.99414,1.1835,1.2204,1.0681,0.7286,0.96435,1.0586,0.33379,0.72242
1.2193,1.5429,1.5888,1.5001,1.2347,1.3162,1.2965,0.64077,0.8431
0.3877,0.44431,0.46697,0.36261,0.22738,0.32224,0.30809,0.081269,0.15247
1.3428,1.4232,1.6763,1.2896,0.8831,1.181,1.3129,0.40429,0.95369
1.0957,1.2507,1.3201,1.097,0.77511,1.0196,1.0092,0.34907,0.59735
0.76488,0.85055,0.91301,0.75328,0.50547,0.6505,0.656,0.21888,0.40513
0.48842,0.55552,0.58772,0.46117,0.2864,0.41597,0.42944,0.11351,0.24491
0.65178,0.81725,0.87295,0.71375,0.51444,0.5866,0.53846,0.20966,0.24851
1.2633,1.4368,1.5377,1.3552,1.0379,1.1672,1.1167,0.52182,0.66408
0.98585,1.0918,1.1935,0.95245,0.64094,0.86833,0.90267,0.29996,0.58639
0.87999,0.96345,1.0746,0.85086,0.56618,0.76827,0.81036,0.25457,0.52524
1.4385,1.4757,1.7467,1.4116,1.0042,1.239,1.2822,0.50945,0.91277
1.4594,1.741,1.7895,1.6644,1.3391,1.5297,1.5937,0.72177,1.1645
1.1518,1.3125,1.3402,1.2096,0.96421,1.0109,0.95444,0.46858,0.54515
0.67262,0.73716,0.89274,0.65528,0.41436,0.56123,0.61926,0.18975,0.4587
0.64323,0.72157,0.75741,0.60731,0.39761,0.53561,0.51849,0.17299,0.2885
1.1547,1.3358,1.4463,1.1782,0.84869,1.0843,1.0686,0.40472,0.63539
0.72993,0.86998,0.89841,0.75276,0.51588,0.65845,0.6226,0.22292,0.3216
