1.3059,1.4507,1.4936,1.3248,1.0124,1.2194,1.1905,0.50461,0.74528
0.45546,0.50059,0.53179,0.39832,0.2306,0.36019,0.41677,0.07181,0.27896
0.72378,0.71375,0.84409,0.60905,0.37677,0.55071,0.68465,0.15801,0.53621
0.25122,0.27522,0.30121,0.21684,0.12363,0.19474,0.24158,0.04264,0.16814
0.70811,0.73015,0.776,0.62162,0.41906,0.56983,0.7203,0.18356,0.56471
0.11858,0.1247,0.13275,0.095824,0.054182,0.088782,0.12538,0.018583,0.09123
0.3802,0.39977,0.42512,0.32553,0.19916,0.28893,0.28874,0.071604,0.16292
0.77835,0.81659,0.85765,0.67864,0.41528,0.62581,0.65596,0.15468,0.4072
0.13693,0.15804,0.16712,0.12138,0.067979,0.10925,0.14056,0.020532,0.094445
0.4661,0.50272,0.53366,0.42493,0.24527,0.36165,0.65466,0.097019,0.5944
0.32669,0.35321,0.37456,0.28033,0.15831,0.25266,0.35703,0.056755,0.27865
0.15766,0.16663,0.18873,0.12584,0.069977,0.11619,0.14389,0.025052,0.10391
1.2024,1.2783,1.3998,1.1086,0.76186,0.99027,1.018,0.35543,0.70153
0.35006,0.36156,0.38202,0.28794,0.17845,0.26688,0.48823,0.074505,0.42875
0.15342,0.17248,0.18287,0.13024,0.070436,0.11569,0.11026,0.019783,0.051474
0.38048,0.41748,0.43393,0.33191,0.1921,0.29511,0.46174,0.07285,0.38175
0.90872,0.96452,1.0068,0.82462,0.55941,0.73877,0.72008,0.23713,0.42311
0.41484,0.4409,0.45914,0.35128,0.21916,0.31506,0.33916,0.087445,0.21917
0.32892,0.3807,0.39813,0.3126,0.20174,0.26987,0.30697,0.074259,0.20311
0.87091,0.91672,0.95783,0.77722,0.53136,0.71895,0.87665,0.23774,0.69592
0.60273,0.67738,0.72607,0.56403,0.34245,0.50136,0.55566,0.1172,0.36544
1.0261,1.0818,1.1265,0.93014,0.64802,0.85403,0.85809,0.29949,0.54825
0.9285,1.0624,1.136,0.9311,0.60927,0.84119,0.99165,0.25849,0.74189
0.53097,0.56983,0.59205,0.46475,0.29853,0.42599,0.4816,0.12531,0.33064
0.50835,0.55013,0.58432,0.43989,0.2427,0.39484,0.38666,0.072528,0.19908
0.27144,0.2818,0.30157,0.21837,0.12079,0.19885,0.25594,0.043306,0.18598
0.45131,0.4915,0.52439,0.39626,0.2258,0.35642,0.41684,0.070811,0.27686
0.36112,0.41778,0.43789,0.34182,0.21367,0.30797,0.41741,0.081546,0.31119
0.64767,0.67713,0.70994,0.55224,0.3437,0.50815,0.70302,0.13353,0.57971
0.14825,0.16766,0.17714,0.13127,0.077082,0.11828,0.13419,0.027218,0.083952
0.314,0.34577,0.36245,0.27517,0.1693,0.2497,0.27926,0.06315,0.17871
0.31022,0.33666,0.3537,0.26587,0.16053,0.2395,0.2332,0.06107,0.12263
0.57951,0.59609,0.64623,0.49625,0.31125,0.45345,0.55728,0.12351,0.41524
0.29244,0.30694,0.32353,0.24167,0.14725,0.21348,0.2211,0.057195,0.13666
0.44632,0.48781,0.51962,0.38767,0.23587,0.37169,0.68165,0.089297,0.57147
0.20407,0.2106,0.2261,0.16475,0.094278,0.15336,0.22422,0.035477,0.17211
0.3182,0.32411,0.34205,0.26163,0.15217,0.22266,0.24396,0.055861,0.16689
0.97228,0.94334,1.1422,0.77155,0.47515,0.66702,0.74901,0.20754,0.5747
0.98496,1.014,1.0861,0.87498,0.57608,0.82189,1.2002,0.24007,1.0297
0.67357,0.69751,0.73982,0.57806,0.37034,0.53537,0.52591,0.14609,0.29037
0.52051,0.59117,0.62605,0.49829,0.32117,0.43345,0.41497,0.11408,0.21336
0.59442,0.64365,0.67521,0.53637,0.34235,0.45377,0.40933,0.12513,0.18508
0.91049,0.97636,1.0195,0.84227,0.58456,0.72543,0.74914,0.26667,0.53249
0.6236,0.71215,0.75198,0.61089,0.39952,0.54858,0.61159,0.15887,0.40576
0.29016,0.32394,0.33516,0.25615,0.1593,0.23082,0.31374,0.062569,0.24208
0.71484,0.82419,0.8635,0.71199,0.47197,0.61859,0.64968,0.17668,0.42518
0.2567,0.28926,0.3046,0.23196,0.12421,0.20162,0.36094,0.040639,0.29979
0.58081,0.58599,0.64394,0.48237,0.29091,0.44256,0.56454,0.11542,0.42737
0.62574,0.66123,0.68621,0.54975,0.35431,0.48774,0.60758,0.14793,0.47737
1.0349,1.1108,1.154,0.94183,0.6396,0.88938,0.93716,0.26668,0.62113
0.16307,0.17915,0.19116,0.13641,0.075378,0.12259,0.12015,0.022303,0.059318
0.22418,0.2256,0.25243,0.17651,0.098912,0.16084,0.21193,0.035628,0.15896
