1.0296,1.3059,1.3219,1.1755,0.89944,1.0845,1.0634,0.41218,0.61992
0.35878,0.45546,0.4734,0.35289,0.20344,0.32004,0.37581,0.057486,0.2375
0.67807,0.72378,0.87629,0.60817,0.37482,0.5498,0.68455,0.15855,0.54466
0.20461,0.25122,0.2758,0.19462,0.11017,0.17485,0.22057,0.035936,0.14958
0.60982,0.70811,0.73215,0.58755,0.39675,0.53967,0.68648,0.16443,0.51555
0.098289,0.11858,0.12266,0.088554,0.050012,0.082169,0.11756,0.015938,0.081324
0.31589,0.3802,0.39351,0.30108,0.18385,0.2679,0.26926,0.06074,0.1438
0.66023,0.77835,0.79924,0.63278,0.38682,0.58352,0.61493,0.1346,0.36484
0.099831,0.13693,0.14075,0.10216,0.056963,0.092177,0.12181,0.015395,0.076472
0.38373,0.4661,0.48599,0.3865,0.22083,0.32756,0.60704,0.081482,0.53511
0.26443,0.32669,0.33925,0.25352,0.14237,0.22826,0.32825,0.047007,0.24343
0.13239,0.15766,0.17626,0.11614,0.064631,0.10744,0.13434,0.022174,0.094179
1.0136,1.2024,1.2997,1.0219,0.70099,0.91405,0.94525,0.30886,0.62602
0.30535,0.35006,0.36275,0.27273,0.16857,0.25308,0.46782,0.066408,0.39531
0.11698,0.15342,0.15889,0.11298,0.060984,0.10087,0.096953,0.015528,0.042301
0.30663,0.38048,0.39067,0.29821,0.1717,0.26497,0.42363,0.059543,0.33248
0.76424,0.90872,0.93102,0.76382,0.51934,0.68651,0.67179,0.20676,0.37514
0.34975,0.41484,0.42548,0.32507,0.2024,0.29201,0.31657,0.074999,0.19412
0.24338,0.32892,0.33588,0.26374,0.16982,0.22907,0.26564,0.056554,0.1642
0.74356,0.87091,0.89555,0.72634,0.49693,0.67346,0.82724,0.20847,0.62582
0.47088,0.60273,0.63576,0.49129,0.29723,0.43773,0.49245,0.095152,0.31175
0.87742,1.0261,1.0524,0.86881,0.606,0.79929,0.80649,0.26313,0.49118
