0.36655,0.35947,0.32385,0.35498,0.39171,0.36231,0.34816,0.39616,0.36915,0.40565,0.39159,0.40958,0.43646
0.35878,0.36655,0.3279,0.35203,0.39307,0.35999,0.34335,0.39872,0.36859,0.40887,0.38699,0.4138,0.43541
0.40768,0.416,0.36655,0.40364,0.4455,0.41191,0.39538,0.45111,0.4202,0.46173,0.43555,0.4668,0.48539
0.37226,0.37342,0.33715,0.36655,0.40996,0.37441,0.35782,0.41596,0.38317,0.42633,0.40082,0.43171,0.45326
0.32088,0.32758,0.29017,0.32043,0.36655,0.32634,0.31166,0.37503,0.33566,0.38317,0.34845,0.39159,0.41041
0.36335,0.36525,0.32899,0.35797,0.39866,0.36655,0.34968,0.40452,0.37503,0.41596,0.39201,0.42142,0.44227
0.40423,0.40259,0.36737,0.39043,0.41283,0.41379,0.33812,0.41565,0.41534,0.43434,0.4349,0.43613,0.45756
0.29038,0.32057,0.2625,0.29659,0.33277,0.30141,0.29111,0.33933,0.30758,0.34645,0.31113,0.35339,0.36508
0.37215,0.39018,0.33499,0.36253,0.37736,0.38756,0.29111,0.37875,0.38714,0.40011,0.40158,0.40078,0.41697
