0.27813,0.25058,0.2433,0.25768,0.30864,0.26538,0.24576,0.31811,0.27746,0.33085,0.31257,0.34055,0.37715
0.29301,0.27813,0.26807,0.28248,0.335,0.29083,0.26979,0.34443,0.30351,0.35723,0.32892,0.36645,0.39363
0.30535,0.28769,0.27813,0.29456,0.35087,0.30347,0.28119,0.36134,0.31702,0.37587,0.34321,0.38663,0.41377
0.28844,0.27047,0.263,0.27813,0.33432,0.28629,0.26487,0.34457,0.29962,0.35743,0.32555,0.36756,0.39564
0.22478,0.21017,0.20457,0.21952,0.27813,0.22494,0.20549,0.29106,0.23937,0.29962,0.26148,0.31257,0.33918
0.27914,0.26183,0.25467,0.26912,0.32095,0.27813,0.25638,0.33069,0.29106,0.34457,0.31627,0.35425,0.38177
0.34061,0.3233,0.31437,0.31966,0.34652,0.35653,0.2412,0.35058,0.35691,0.3809,0.38256,0.38309,0.41003
0.16796,0.15245,0.14659,0.15902,0.21005,0.16338,0.14742,0.22188,0.17559,0.22938,0.1997,0.24161,0.2722
0.29608,0.27632,0.26612,0.26813,0.28395,0.31135,0.14742,0.28559,0.30864,0.32265,0.33908,0.32217,0.35408
