0.17636,0.18193,0.1728,0.17823,0.21369,0.18447,0.1791,0.18213,0.1837,0.22507,0.22325,0.21418
0.16633,0.17636,0.15653,0.16439,0.19906,0.17444,0.17045,0.16917,0.17061,0.20905,0.20707,0.20135
0.1835,0.19658,0.17636,0.18426,0.21436,0.19758,0.18809,0.19055,0.19222,0.23541,0.22053,0.21581
0.17639,0.18258,0.16907,0.17636,0.21182,0.18456,0.17927,0.1801,0.18158,0.22395,0.21898,0.21527
0.14589,0.15893,0.14292,0.14574,0.17636,0.15631,0.1495,0.15094,0.15217,0.18158,0.17914,0.17574
0.16658,0.17501,0.15851,0.16617,0.19232,0.17636,0.17051,0.17097,0.17296,0.20711,0.19575,0.19163
0.18539,0.19468,0.17826,0.18443,0.20642,0.20258,0.16436,0.18696,0.1938,0.21865,0.2176,0.21279
0.14797,0.16552,0.14669,0.15031,0.18241,0.16119,0.15411,0.17791,0.1571,0.18993,0.18628,0.17743
0.19491,0.20353,0.18643,0.19119,0.21174,0.21403,0.15411,0.20019,0.20675,0.22311,0.22092,0.21363
