0.24127,0.18119,0.19245,0.20779,0.33166,0.21249,0.17785,0.23719,0.24727,0.38769,0.42988,0.5408
0.28478,0.24127,0.24698,0.27176,0.4121,0.28093,0.23765,0.30938,0.32405,0.4782,0.52499,0.61083
0.28148,0.22724,0.24127,0.26548,0.40319,0.27085,0.22533,0.30372,0.31685,0.46669,0.51751,0.61424
0.25088,0.20406,0.21593,0.24127,0.37249,0.25093,0.20388,0.27442,0.28635,0.42886,0.48599,0.57038
0.13147,0.10402,0.11676,0.13125,0.24127,0.13385,0.10226,0.1558,0.16282,0.28635,0.32265,0.388
0.24286,0.19913,0.2085,0.23057,0.36551,0.24127,0.19602,0.26504,0.27776,0.42566,0.47433,0.55358
0.38677,0.34008,0.35621,0.36497,0.43067,0.41722,0.16664,0.38088,0.44031,0.51311,0.5466,0.63823
0.033348,0.0085505,0.018377,0.031879,0.096807,0.032049,0.01227,0.12566,0.054032,0.12398,0.16597,0.22441
0.25303,0.20288,0.20369,0.21676,0.23701,0.25564,0.01227,0.26408,0.27365,0.30035,0.33061,0.41659
