0.13763,0.18073,0.17647,0.18511,0.16122,0.16506,0.18797,0.21942,0.13763,0.17457,0.18376,0.23604,0.2023,0.19752
0.15767,0.21262,0.19711,0.217,0.18055,0.16686,0.18976,0.23735,0.13883,0.17454,0.18776,0.24757,0.20103,0.18914
