0.22121,0.25461,0.24249,0.27702,0.20222,0.24767,0.26386,0.30842,0.22121,0.26125,0.29262,0.32121,0.27876,0.31262,0.29823
0.27906,0.32126,0.28603,0.37201,0.24471,0.23616,0.25303,0.29971,0.21115,0.24831,0.27977,0.31102,0.25398,0.29747,0.27051
