0.09256,0.30763,0.33306,0.31366,0.30624,0.32328,0.37822,0.55628,0.09256,0.42848,0.55858,0.62714,0.67451,0.72747
0.071225,0.25569,0.30207,0.26914,0.25161,0.26931,0.31977,0.4561,0.071694,0.3569,0.46086,0.53495,0.57045,0.65272
