0.095672,0.21262,0.23219,0.21756,0.21102,0.21584,0.24,0.33521,0.095672,0.25479,0.32613,0.34898,0.35614,0.34916,0.38228
0.075203,0.17996,0.20735,0.18636,0.17735,0.17837,0.19789,0.28398,0.074698,0.20851,0.27318,0.29451,0.31588,0.2914,0.33801
