0.24488,0.31008,0.31758,0.32685,0.27493,0.31224,0.33543,0.38834,0.24488,0.34539,0.38756,0.40667,0.40892,0.41139,0.43625
0.28852,0.33849,0.32908,0.37942,0.27847,0.27764,0.2972,0.34061,0.22601,0.30225,0.33684,0.35508,0.36154,0.35545,0.38452
