-0.039294,0.10073,0.14152,0.10869,0.12016,0.14386,0.15773,0.27828,-0.039294,0.23736,0.32895,0.34046,0.41529,0.50147
-0.086058,0.033764,0.079921,0.026588,0.046669,0.089294,0.097272,0.18024,-0.059485,0.15642,0.2241,0.22312,0.29584,0.4158
