1.1193,1.3059,1.3202,1.272,1.036,1.2382,1.3035,0.75109,0.96453
0.39091,0.45546,0.46948,0.4262,0.27375,0.41006,0.55073,0.16736,0.41015
0.70702,0.72378,0.81994,0.71257,0.4787,0.68539,0.99993,0.34213,0.85233
0.22069,0.25122,0.26743,0.23627,0.14722,0.22643,0.34323,0.093302,0.26367
0.64748,0.70811,0.72927,0.67855,0.48756,0.65722,0.9635,0.34047,0.80762
0.10571,0.11858,0.12218,0.10958,0.067327,0.10616,0.18546,0.042722,0.14551
0.33948,0.3802,0.39175,0.35889,0.23899,0.34325,0.39284,0.1546,0.26797
0.70309,0.77835,0.79575,0.73732,0.4998,0.7151,0.85777,0.33867,0.63243
0.11138,0.13693,0.14029,0.12614,0.077226,0.12097,0.1904,0.044513,0.13898
0.41162,0.4661,0.48084,0.44412,0.28371,0.41793,0.95418,0.18834,0.85732
0.28573,0.32669,0.33619,0.30445,0.19015,0.29219,0.50896,0.12244,0.41709
0.14135,0.15766,0.16868,0.14463,0.08824,0.13982,0.21026,0.059116,0.16539
1.0789,1.2024,1.2602,1.1532,0.85258,1.1081,1.2835,0.62082,1.0117
0.3224,0.35006,0.36012,0.32698,0.21608,0.3172,0.71924,0.14924,0.64045
0.12874,0.15342,0.158,0.14136,0.085061,0.13483,0.14875,0.049145,0.087292
0.33125,0.38048,0.38822,0.35404,0.22495,0.33878,0.65992,0.14659,0.5601
0.81536,0.90872,0.92789,0.87016,0.63897,0.83809,0.90594,0.4466,0.64833
0.37277,0.41484,0.42331,0.38692,0.25932,0.3714,0.4673,0.17571,0.34697
0.26968,0.32892,0.33536,0.30964,0.21289,0.29407,0.39446,0.13134,0.2883
0.78975,0.87091,0.89085,0.83173,0.60944,0.80875,1.1225,0.43428,0.94853
0.51269,0.60273,0.62632,0.57369,0.38514,0.54984,0.70629,0.24331,0.52529
0.93071,1.0261,1.0468,0.98303,0.73558,0.95414,1.0667,0.53348,0.80822
0.77854,0.9285,0.9632,0.89418,0.63715,0.86006,1.1974,0.42793,0.97269
0.47006,0.53097,0.54011,0.49874,0.34411,0.48266,0.63969,0.23453,0.49364
0.44102,0.50835,0.52338,0.47752,0.2993,0.45863,0.51392,0.18177,0.32783
0.25103,0.27144,0.28358,0.25269,0.15451,0.24341,0.38358,0.10253,0.30388
0.38811,0.45131,0.46541,0.42499,0.27121,0.40847,0.5575,0.16647,0.41243
0.29505,0.36112,0.36846,0.33926,0.22786,0.32618,0.54352,0.14156,0.42776
0.5896,0.64767,0.66295,0.6101,0.41465,0.5912,0.95148,0.28433,0.8189
0.12301,0.14825,0.15181,0.13731,0.08733,0.13176,0.1806,0.053411,0.12747
0.26895,0.314,0.32087,0.29323,0.19465,0.28258,0.37304,0.12433,0.27035
0.271,0.31022,0.31771,0.28846,0.18878,0.27722,0.31226,0.12355,0.20354
0.53568,0.57951,0.61037,0.55583,0.37727,0.53697,0.77524,0.2558,0.6294
0.26669,0.29244,0.30153,0.27257,0.17912,0.26004,0.31257,0.12112,0.22554
0.38584,0.44632,0.46095,0.41703,0.27449,0.40906,0.90844,0.17881,0.7764
0.18643,0.20407,0.21154,0.1897,0.11813,0.18406,0.33412,0.078482,0.27398
0.29741,0.3182,0.32705,0.29935,0.19283,0.28207,0.35832,0.13014,0.27456
0.96274,0.97228,1.0976,0.92896,0.61309,0.87772,1.159,0.45518,0.97905
0.90906,0.98496,1.0243,0.95251,0.68226,0.93042,1.5457,0.47961,1.3614
0.61405,0.67357,0.69283,0.63923,0.4435,0.62096,0.69149,0.30348,0.47811
0.43178,0.52051,0.53356,0.49586,0.34803,0.4726,0.50727,0.21724,0.32388
0.52102,0.59442,0.60826,0.56485,0.39561,0.53288,0.52924,0.25989,0.3233
0.81355,0.91049,0.93016,0.87183,0.65097,0.82843,0.95399,0.46542,0.75535
0.51745,0.6236,0.64013,0.59684,0.42093,0.57379,0.74846,0.26951,0.55849
0.24635,0.29016,0.29448,0.26932,0.1796,0.25891,0.42961,0.11593,0.34646
0.58861,0.71484,0.72926,0.68533,0.49665,0.65353,0.77325,0.31717,0.56841
0.2142,0.2567,0.2623,0.23969,0.14416,0.22728,0.51064,0.086632,0.42695
0.54841,0.58081,0.61556,0.55565,0.36615,0.53694,0.81152,0.2529,0.66813
0.56419,0.62574,0.63605,0.59156,0.41157,0.5664,0.82318,0.28481,0.68654
0.92541,1.0349,1.0583,0.98869,0.7262,0.96798,1.1436,0.51045,0.88107
0.13996,0.16307,0.16864,0.15076,0.091956,0.14458,0.1655,0.054868,0.10161
0.21281,0.22418,0.24112,0.21113,0.12987,0.20326,0.32516,0.087271,0.26362
1.046,1.128,1.1522,1.0829,0.8169,1.0601,1.3413,0.60564,1.1237
0.23755,0.26403,0.27231,0.24875,0.16501,0.23523,0.28596,0.11075,0.20819
0.27755,0.31594,0.32302,0.29179,0.1858,0.27726,0.30587,0.11931,0.20023
0.45703,0.5005,0.52004,0.47224,0.32722,0.45188,0.5808,0.23268,0.4653
0.51508,0.58722,0.60577,0.56118,0.38382,0.54322,1.1303,0.25679,0.98682
0.21267,0.25305,0.26289,0.23243,0.13993,0.22573,0.30781,0.081571,0.21352
0.16767,0.17999,0.18618,0.16544,0.1002,0.15984,0.21313,0.065332,0.15457
0.48092,0.5253,0.53631,0.49411,0.33541,0.47653,0.75513,0.23479,0.64216
0.24512,0.27034,0.27804,0.24968,0.15555,0.24208,0.37923,0.10241,0.29943
0.39016,0.43496,0.44695,0.40953,0.27102,0.39147,0.45857,0.17513,0.32231
0.75246,0.90937,0.92294,0.8717,0.65539,0.84599,1.0606,0.43098,0.82488
0.71923,0.8297,0.86062,0.78877,0.55895,0.76328,0.94253,0.38131,0.71931
0.37045,0.40461,0.4184,0.37474,0.2397,0.36626,0.59487,0.16306,0.48416
0.50911,0.54382,0.56234,0.51705,0.35169,0.5002,0.56868,0.24378,0.39849
0.43092,0.50216,0.52274,0.47882,0.31725,0.45862,0.67085,0.19782,0.52546
0.7322,0.84972,0.88684,0.8202,0.61206,0.78289,0.89659,0.41129,0.6759
0.21299,0.25231,0.25736,0.23493,0.15522,0.22359,0.24102,0.096716,0.14921
0.62318,0.72383,0.74021,0.68624,0.48595,0.66455,0.7373,0.32146,0.50437
0.42521,0.45907,0.47542,0.42875,0.27963,0.41024,0.69352,0.19777,0.60157
0.6788,0.73886,0.75861,0.71271,0.53008,0.67653,0.74856,0.37268,0.56605
0.21314,0.26095,0.26487,0.24107,0.1523,0.23125,0.6495,0.091122,0.54609
0.30299,0.32082,0.34195,0.29907,0.18215,0.29216,0.50063,0.1212,0.40145
0.48327,0.55167,0.56226,0.51945,0.35444,0.50569,0.7949,0.23816,0.64307
0.84849,0.99683,1.0186,0.97076,0.76114,0.92879,1.0353,0.52303,0.78456
0.13671,0.15107,0.15526,0.13748,0.078867,0.13296,0.18178,0.048125,0.12874
0.60927,0.65078,0.70921,0.62325,0.4015,0.60634,1.0208,0.26781,0.86377
0.51884,0.57101,0.58931,0.53059,0.33931,0.51696,0.68155,0.22547,0.51491
0.33189,0.36111,0.37543,0.3409,0.22432,0.32793,0.45071,0.15049,0.35097
0.18033,0.19916,0.20499,0.18339,0.1118,0.17828,0.27583,0.072386,0.21046
0.30461,0.35886,0.37214,0.33674,0.22704,0.31837,0.32192,0.14412,0.19087
0.7202,0.79445,0.82476,0.76737,0.56308,0.73318,0.79133,0.39447,0.56701
0.43618,0.47003,0.49742,0.44162,0.28915,0.43081,0.63355,0.20183,0.50963
0.38575,0.41092,0.44095,0.39277,0.25495,0.381,0.58001,0.17343,0.46526
0.74463,0.75994,0.84213,0.75785,0.52846,0.72769,0.99702,0.37451,0.81951
0.96706,1.0954,1.1177,1.057,0.81028,1.0285,1.3316,0.57373,1.0998
0.64532,0.70429,0.71502,0.66795,0.47794,0.627,0.6386,0.32846,0.43475
0.2637,0.28893,0.31764,0.27571,0.17277,0.2628,0.4527,0.11926,0.39017
0.25702,0.27908,0.28741,0.25875,0.16515,0.24962,0.32211,0.11281,0.23786
0.56943,0.64024,0.6632,0.59983,0.40925,0.58372,0.72862,0.2827,0.54433
0.32766,0.37201,0.37962,0.34655,0.23084,0.33361,0.38624,0.15376,0.26337
0.22976,0.27165,0.27715,0.25206,0.16482,0.24373,0.46844,0.10522,0.38456
0.87729,0.99386,1.0099,0.95074,0.69061,0.92005,1.187,0.48857,0.95654
0.57965,0.63151,0.64185,0.59797,0.42111,0.56714,0.75372,0.296,0.62264
0.32983,0.38248,0.3942,0.36037,0.23573,0.34678,0.50973,0.14958,0.39232
0.11984,0.13084,0.13528,0.12158,0.074785,0.11709,0.15026,0.048548,0.10421
0.29684,0.36217,0.37116,0.33916,0.2281,0.33056,0.49936,0.14047,0.37154
0.3856,0.42021,0.43108,0.39871,0.26048,0.37681,0.5287,0.17614,0.42428
0.3008,0.32786,0.35096,0.31295,0.20971,0.29675,0.3244,0.14076,0.21788
