0.17636,0.18482,0.16607,0.17577,0.23777,0.20631,0.18038,0.18986,0.19352,0.28492,0.27765,0.26783
0.16308,0.17636,0.14569,0.15248,0.21552,0.18889,0.16833,0.17003,0.17822,0.25493,0.25178,0.2427
0.19005,0.21156,0.17636,0.18752,0.25786,0.22234,0.19739,0.20067,0.20597,0.3055,0.30142,0.28924
0.18286,0.18939,0.17095,0.17636,0.24706,0.21089,0.18807,0.18833,0.19679,0.29342,0.27238,0.26514
0.13484,0.15139,0.12861,0.13365,0.17636,0.15551,0.13895,0.14456,0.14712,0.19679,0.18584,0.18138
0.15287,0.16653,0.14292,0.14729,0.18697,0.17636,0.15788,0.15783,0.16492,0.22857,0.20298,0.19846
0.16559,0.17146,0.15385,0.1561,0.19038,0.19613,0.14686,0.1662,0.17913,0.22693,0.20845,0.19863
0.14369,0.1687,0.13883,0.14959,0.18775,0.16806,0.15767,0.17407,0.15876,0.20713,0.19674,0.18488
0.19711,0.217,0.18055,0.18267,0.22656,0.25409,0.15767,0.19631,0.21109,0.26874,0.2294,0.21702
