0.27813,0.23614,0.22703,0.26415,0.31931,0.28385,0.23117,0.34189,0.31889,0.39207,0.37295,0.42531,0.46638
0.29787,0.27813,0.26533,0.30392,0.35935,0.32533,0.26795,0.37987,0.35982,0.42323,0.39578,0.44429,0.47542
0.31558,0.29281,0.27813,0.32412,0.38919,0.34923,0.28441,0.41656,0.39239,0.48142,0.42744,0.52586,0.54938
0.26688,0.2445,0.23638,0.27813,0.34556,0.29771,0.23858,0.37174,0.3371,0.41469,0.3737,0.4407,0.47577
0.19419,0.17729,0.17176,0.21341,0.27813,0.22432,0.17261,0.31486,0.26812,0.3371,0.30011,0.37295,0.41049
0.24272,0.2229,0.21558,0.2516,0.3012,0.27813,0.21738,0.32334,0.31486,0.37174,0.3494,0.39326,0.42918
0.26524,0.24642,0.2384,0.25841,0.2966,0.33967,0.19097,0.31541,0.34622,0.38264,0.37993,0.3937,0.42941
0.091567,0.078549,0.074698,0.10003,0.14603,0.10657,0.075203,0.1765,0.13721,0.19391,0.16659,0.22926,0.27265
0.20735,0.18636,0.17735,0.18117,0.20146,0.29047,0.075203,0.21281,0.28016,0.30276,0.32134,0.30141,0.3459
